gene,cancer_type
CENPW,COAD
CEP104,COAD
CEP112,COAD
CEP120,COAD
CEP135,COAD
CEP152,COAD
CEP170,COAD
CEP170B,COAD
CEP192,COAD
CEP290,COAD
CEP350,COAD
CEP44,COAD
CEP55,COAD
CEP57,COAD
CEP57L1,COAD
CEP63,COAD
CEP70,COAD
CEP78,COAD
CEP85,COAD
CEP95,COAD
CEP97,COAD
CEPT1,COAD
CERS2,COAD
CERS3,COAD
CERS5,COAD
CES1,COAD
CETN2,COAD
CETN3,COAD
CFC1,COAD
CFC1B,COAD
CFDP1,COAD
CFH,COAD
CFHR1,COAD
CFHR3,COAD
CFHR4,COAD
CFHR5,COAD
CFI,COAD
CFL1,COAD
CFLAR,COAD
CH25H,COAD
CHAC2,COAD
CHAF1A,COAD
CHAF1B,COAD
CHAMP1,COAD
CHCHD1,COAD
CHCHD2,COAD
CHCHD3,COAD
CHCHD4,COAD
CHCHD5,COAD
CHCHD7,COAD
CHD1,COAD
CHD2,COAD
CHD4,COAD
CHD6,COAD
CHD7,COAD
CHD8,COAD
CHD9,COAD
CHDC2,COAD
CHEK1,COAD
CHERP,COAD
CHFR,COAD
CHI3L2,COAD
CHIC1,COAD
CHIC2,COAD
CHKA,COAD
CHM,COAD
CHML,COAD
CHMP1A,COAD
CHMP1B,COAD
CHMP2A,COAD
CHMP2B,COAD
CHMP3,COAD
CHMP4B,COAD
CHMP5,COAD
CHMP6,COAD
CHMP7,COAD
CHORDC1,COAD
CHP1,COAD
CHPT1,COAD
CHRAC1,COAD
CHRFAM7A,COAD
CHRM2,COAD
CHRM4,COAD
CHRNE,COAD
CHST10,COAD
CHST11,COAD
CHST8,COAD
CHTF18,COAD
CHTF8,COAD
CHTOP,COAD
CHUK,COAD
CHURC1,COAD
CIAO1,COAD
CIAPIN1,COAD
CILP,COAD
CINP,COAD
CIR1,COAD
CIRH1A,COAD
CISD1,COAD
CIT,COAD
CITED2,COAD
CITED4,COAD
CKAP2,COAD
CKAP2L,COAD
CKAP4,COAD
CKAP5,COAD
CKS2,COAD
CLASRP,COAD
CLCC1,COAD
CLCN3,COAD
CLDN1,COAD
