gene,cancer_type
CABIN1,LUAD
CACNA2D1,LUAD
CACNB1,LUAD
CACNB3,LUAD
CACNG2,LUAD
CACNG3,LUAD
CACNG6,LUAD
CACTIN,LUAD
CACYBP,LUAD
CAD,LUAD
CADM4,LUAD
CALCA,LUAD
CALCB,LUAD
CALCOCO2,LUAD
CALM2,LUAD
CALML6,LUAD
CAMK1D,LUAD
CAMK2B,LUAD
CAMLG,LUAD
CAMSAP2,LUAD
CAMSAP3,LUAD
CAND1,LUAD
CANT1,LUAD
CANX,LUAD
CAP1,LUAD
CAPN15,LUAD
CAPRIN1,LUAD
CAPS2,LUAD
CAPZA2,LUAD
CAPZB,LUAD
CARD10,LUAD
CARD16,LUAD
CARD17,LUAD
CARM1,LUAD
CARS,LUAD
CARS2,LUAD
CASC1,LUAD
CASC3,LUAD
CASC5,LUAD
CASP3,LUAD
CASP8,LUAD
CAST,LUAD
CASZ1,LUAD
CATSPER1,LUAD
CATSPER4,LUAD
CAV1,LUAD
CAV2,LUAD
CBFB,LUAD
CBLL1,LUAD
CBLN2,LUAD
CBLN4,LUAD
CBWD1,LUAD
CBWD3,LUAD
CBX1,LUAD
CBX3,LUAD
CC2D1A,LUAD
CC2D2B,LUAD
CCAR1,LUAD
CCDC101,LUAD
CCDC102A,LUAD
CCDC102B,LUAD
CCDC104,LUAD
CCDC106,LUAD
CCDC107,LUAD
CCDC109B,LUAD
CCDC112,LUAD
CCDC115,LUAD
CCDC117,LUAD
CCDC12,LUAD
CCDC121,LUAD
CCDC130,LUAD
CCDC132,LUAD
CCDC137,LUAD
CCDC140,LUAD
CCDC144A,LUAD
CCDC144NL,LUAD
CCDC148,LUAD
CCDC152,LUAD
CCDC158,LUAD
CCDC160,LUAD
CCDC172,LUAD
CCDC173,LUAD
CCDC174,LUAD
CCDC178,LUAD
CCDC179,LUAD
CCDC181,LUAD
CCDC22,LUAD
CCDC23,LUAD
CCDC25,LUAD
CCDC27,LUAD
CCDC38,LUAD
CCDC43,LUAD
CCDC50,LUAD
CCDC51,LUAD
CCDC58,LUAD
CCDC59,LUAD
CCDC6,LUAD
CCDC62,LUAD
CCDC63,LUAD
CCDC66,LUAD
CCDC68,LUAD
CCDC69,LUAD
CCDC73,LUAD
CCDC74B,LUAD
CCDC77,LUAD
CCDC80,LUAD
CCDC82,LUAD
CCDC84,LUAD
CCDC85C,LUAD
CCDC86,LUAD
CCDC9,LUAD
CCDC90B,LUAD
CCDC91,LUAD
CCDC93,LUAD
CCDC94,LUAD
CCER1,LUAD
CCIN,LUAD
CCL1,LUAD
CCL13,LUAD
